AC	sim	Count	Prop	mu_fit
5652	7.116500313605006e-07	0.0	0.0	1.9e-07
5653	7.110507366447795e-07	0.0	0.0	1.9e-07
5654	7.10452584216435e-07	0.0	0.0	1.9e-07
5655	7.098557184321152e-07	0.0	0.0	1.9e-07
5656	7.092602801465253e-07	0.0	0.0	1.9e-07
5657	7.086664089878225e-07	0.0	0.0	1.9e-07
5658	7.080742415047392e-07	0.0	0.0	1.9e-07
5659	7.0748391212233e-07	0.0	0.0	1.9e-07
5660	7.068955521197351e-07	1.0	2.9667956233830965e-06	1.9e-07
5661	7.063092912453407e-07	1.0	2.9667956233830965e-06	1.9e-07
5662	7.057252557101056e-07	1.0	2.9667956233830965e-06	1.9e-07
5663	7.051435698045405e-07	0.0	0.0	1.9e-07
5664	7.04564354883148e-07	0.0	0.0	1.9e-07
5665	7.039877298309849e-07	0.0	0.0	1.9e-07
5666	7.034138107106255e-07	0.0	0.0	1.9e-07
5667	7.028427107376806e-07	0.0	0.0	1.9e-07
5668	7.022745412405058e-07	0.0	0.0	1.9e-07
5669	7.017094098381436e-07	0.0	0.0	1.9e-07
5670	7.011474215666935e-07	0.0	0.0	1.9e-07
5671	7.005886793487609e-07	0.0	0.0	1.9e-07
5672	7.000332825067813e-07	2.0	5.933591246766193e-06	1.9e-07
5673	6.994813280518205e-07	0.0	0.0	1.9e-07
5674	6.989329101794686e-07	0.0	0.0	1.9e-07
5675	6.983881199293175e-07	2.0	5.933591246766193e-06	1.9e-07
5676	6.978470456613811e-07	0.0	0.0	1.9e-07
5677	6.97309773044417e-07	0.0	0.0	1.9e-07
5678	6.967763842328798e-07	0.0	0.0	1.9e-07
5679	6.962469596437199e-07	0.0	0.0	1.9e-07
5680	6.957215753523964e-07	0.0	0.0	1.9e-07
5681	6.952003060047357e-07	0.0	0.0	1.9e-07
5682	6.94683222541979e-07	0.0	0.0	1.9e-07
5683	6.941703928449045e-07	0.0	0.0	1.9e-07
5684	6.936618823778689e-07	0.0	0.0	1.9e-07
5685	6.931577533772254e-07	0.0	0.0	1.9e-07
5686	6.926580651740272e-07	1.0	2.9667956233830965e-06	1.9e-07
5687	6.921628743554183e-07	0.0	0.0	1.9e-07
5688	6.916722342819738e-07	0.0	0.0	1.9e-07
5689	6.911861958953246e-07	0.0	0.0	1.9e-07
5690	6.907048070764633e-07	0.0	0.0	1.9e-07
5691	6.902281126517896e-07	0.0	0.0	1.9e-07
5692	6.897561543974689e-07	0.0	0.0	1.9e-07
5693	6.892889716897575e-07	0.0	0.0	1.9e-07
5694	6.888266005476468e-07	0.0	0.0	1.9e-07
5695	6.883690739650398e-07	0.0	0.0	1.9e-07
5696	6.879164230406421e-07	1.0	2.9667956233830965e-06	1.9e-07
5697	6.874686750656728e-07	1.0	2.9667956233830965e-06	1.9e-07
5698	6.870258546579177e-07	0.0	0.0	1.9e-07
5699	6.865879842548087e-07	1.0	2.9667956233830965e-06	1.9e-07
5700	6.861550825258785e-07	0.0	0.0	1.9e-07
5701	6.857271659878868e-07	0.0	0.0	1.9e-07
5702	6.853042480619774e-07	0.0	0.0	1.9e-07
5703	6.8488633956857e-07	0.0	0.0	1.9e-07
5704	6.844734487458616e-07	0.0	0.0	1.9e-07
5705	6.840655806297939e-07	0.0	0.0	1.9e-07
5706	6.83662738030859e-07	0.0	0.0	1.9e-07
5707	6.83264920599211e-07	0.0	0.0	1.9e-07
5708	6.828721256416021e-07	2.0	5.933591246766193e-06	1.9e-07
5709	6.824843479845441e-07	0.0	0.0	1.9e-07
5710	6.821015792039232e-07	0.0	0.0	1.9e-07
5711	6.817238089193599e-07	0.0	0.0	1.9e-07
5712	6.813510237085137e-07	0.0	0.0	1.9e-07
5713	6.809832079265722e-07	0.0	0.0	1.9e-07
5714	6.806203435743529e-07	0.0	0.0	1.9e-07
5715	6.802624095332674e-07	0.0	0.0	1.9e-07
5716	6.79909382387836e-07	0.0	0.0	1.9e-07
5717	6.795612369287702e-07	1.0	2.9667956233830965e-06	1.9e-07
5718	6.792179449169453e-07	1.0	2.9667956233830965e-06	1.9e-07
5719	6.788794757485232e-07	0.0	0.0	1.9e-07
5720	6.785457968028784e-07	0.0	0.0	1.9e-07
5721	6.782168728424556e-07	0.0	0.0	1.9e-07
5722	6.778926665210993e-07	0.0	0.0	1.9e-07
5723	6.775731384175906e-07	0.0	0.0	1.9e-07
5724	6.772582469132603e-07	0.0	0.0	1.9e-07
5725	6.769479472809608e-07	0.0	0.0	1.9e-07
5726	6.766421940879942e-07	1.0	2.9667956233830965e-06	1.9e-07
5727	6.763409388670163e-07	0.0	0.0	1.9e-07
5728	6.760441312586453e-07	0.0	0.0	1.9e-07
5729	6.757517190492319e-07	0.0	0.0	1.9e-07
5730	6.75463647894323e-07	0.0	0.0	1.9e-07
5731	6.751798618321141e-07	2.0	5.933591246766193e-06	1.9e-07
5732	6.749003028507298e-07	0.0	0.0	1.9e-07
5733	6.746249104578796e-07	0.0	0.0	1.9e-07
5734	6.743536232948378e-07	0.0	0.0	1.9e-07
5735	6.740863774498765e-07	1.0	2.9667956233830965e-06	1.9e-07
5736	6.738231080709628e-07	0.0	0.0	1.9e-07
5737	6.735637478396706e-07	1.0	2.9667956233830965e-06	1.9e-07
5738	6.733082284270982e-07	0.0	0.0	1.9e-07
5739	6.730564792831174e-07	0.0	0.0	1.9e-07
5740	6.728084287791967e-07	0.0	0.0	1.9e-07
5741	6.725640037819409e-07	0.0	0.0	1.9e-07
5742	6.723231293866077e-07	0.0	0.0	1.9e-07
5743	6.720857291193682e-07	1.0	2.9667956233830965e-06	1.9e-07
5744	6.718517260792524e-07	0.0	0.0	1.9e-07
5745	6.716210409503181e-07	0.0	0.0	1.9e-07
5746	6.713935936132046e-07	0.0	0.0	1.9e-07
5747	6.711693025675793e-07	0.0	0.0	1.9e-07
5748	6.709480856044865e-07	1.0	2.9667956233830965e-06	1.9e-07
5749	6.7072985860387e-07	0.0	0.0	1.9e-07
5750	6.705145373020634e-07	1.0	2.9667956233830965e-06	1.9e-07
5751	6.703020353090951e-07	0.0	0.0	1.9e-07
5752	6.700922661881163e-07	0.0	0.0	1.9e-07
5753	6.698851417866373e-07	0.0	0.0	1.9e-07
5754	6.69680573690501e-07	0.0	0.0	1.9e-07
5755	6.694784723368131e-07	1.0	2.9667956233830965e-06	1.9e-07
5756	6.692787475309791e-07	1.0	2.9667956233830965e-06	1.9e-07
5757	6.69081308185209e-07	0.0	0.0	1.9e-07
5758	6.688860625232725e-07	0.0	0.0	1.9e-07
5759	6.686929179753493e-07	0.0	0.0	1.9e-07
5760	6.685017818501067e-07	0.0	0.0	1.9e-07
5761	6.683125606061339e-07	0.0	0.0	1.9e-07
5762	6.68125159902446e-07	0.0	0.0	1.9e-07
5763	6.679394855816093e-07	0.0	0.0	1.9e-07
5764	6.677554427863535e-07	0.0	0.0	1.9e-07
5765	6.675729360095301e-07	0.0	0.0	1.9e-07
5766	6.673918700772263e-07	0.0	0.0	1.9e-07
5767	6.67212148954442e-07	0.0	0.0	1.9e-07
5768	6.670336768835148e-07	0.0	0.0	1.9e-07
5769	6.66856357811594e-07	0.0	0.0	1.9e-07
5770	6.666800954411492e-07	0.0	0.0	1.9e-07
5771	6.665047934338477e-07	0.0	0.0	1.9e-07
5772	6.663303557713993e-07	0.0	0.0	1.9e-07
5773	6.661566861828805e-07	2.0	5.933591246766193e-06	1.9e-07
5774	6.659836885055108e-07	1.0	2.9667956233830965e-06	1.9e-07
5775	6.6581126673301e-07	1.0	2.9667956233830965e-06	1.9e-07
5776	6.656393255288946e-07	0.0	0.0	1.9e-07
5777	6.654677687263041e-07	0.0	0.0	1.9e-07
5778	6.652965018546958e-07	0.0	0.0	1.9e-07
5779	6.651254297105426e-07	0.0	0.0	1.9e-07
5780	6.649544577975264e-07	0.0	0.0	1.9e-07
5781	6.647834920668052e-07	0.0	0.0	1.9e-07
5782	6.646124392721865e-07	0.0	0.0	1.9e-07
5783	6.644412062450294e-07	0.0	0.0	1.9e-07
5784	6.642697004045109e-07	1.0	2.9667956233830965e-06	1.9e-07
5785	6.640978302691533e-07	0.0	0.0	1.9e-07
5786	6.639255044210396e-07	0.0	0.0	1.9e-07
5787	6.637526324786212e-07	0.0	0.0	1.9e-07
5788	6.635791249894014e-07	1.0	2.9667956233830965e-06	1.9e-07
5789	6.634048933199201e-07	0.0	0.0	1.9e-07
5790	6.632298492382959e-07	0.0	0.0	1.9e-07
5791	6.630539057318294e-07	0.0	0.0	1.9e-07
5792	6.628769765883412e-07	0.0	0.0	1.9e-07
5793	6.626989769034998e-07	0.0	0.0	1.9e-07
5794	6.625198226618313e-07	1.0	2.9667956233830965e-06	1.9e-07
5795	6.623394306268046e-07	1.0	2.9667956233830965e-06	1.9e-07
5796	6.62157719001704e-07	0.0	0.0	1.9e-07
5797	6.619746070088014e-07	0.0	0.0	1.9e-07
5798	6.617900153957775e-07	0.0	0.0	1.9e-07
5799	6.616038658608348e-07	0.0	0.0	1.9e-07
5800	6.614160810959938e-07	1.0	2.9667956233830965e-06	1.9e-07
5801	6.612265860600041e-07	0.0	0.0	1.9e-07
5802	6.610353060180377e-07	0.0	0.0	1.9e-07
5803	6.608421684309548e-07	0.0	0.0	1.9e-07
5804	6.606471019171766e-07	0.0	0.0	1.9e-07
5805	6.604500367554616e-07	0.0	0.0	1.9e-07
5806	6.60250904309159e-07	0.0	0.0	1.9e-07
5807	6.600496378347401e-07	0.0	0.0	1.9e-07
5808	6.598461725207978e-07	0.0	0.0	1.9e-07
5809	6.59640444911256e-07	0.0	0.0	1.9e-07
5810	6.594323929438196e-07	1.0	2.9667956233830965e-06	1.9e-07
5811	6.592219567565841e-07	1.0	2.9667956233830965e-06	1.9e-07
5812	6.590090779565165e-07	0.0	0.0	1.9e-07
5813	6.587937002704612e-07	0.0	0.0	1.9e-07
5814	6.585757689679871e-07	0.0	0.0	1.9e-07
5815	6.583552313570217e-07	0.0	0.0	1.9e-07
5816	6.581320365129283e-07	0.0	0.0	1.9e-07
5817	6.579061356200812e-07	0.0	0.0	1.9e-07
5818	6.576774818519726e-07	0.0	0.0	1.9e-07
5819	6.574460302527355e-07	0.0	0.0	1.9e-07
5820	6.572117379237329e-07	0.0	0.0	1.9e-07
5821	6.569745643611269e-07	0.0	0.0	1.9e-07
5822	6.56734470723898e-07	0.0	0.0	1.9e-07
5823	6.564914204772252e-07	1.0	2.9667956233830965e-06	1.9e-07
5824	6.562453798808911e-07	0.0	0.0	1.9e-07
5825	6.559963160335376e-07	1.0	2.9667956233830965e-06	1.9e-07
5826	6.557441993471766e-07	0.0	0.0	1.9e-07
5827	6.554890025055272e-07	0.0	0.0	1.9e-07
5828	6.552307000349022e-07	0.0	0.0	1.9e-07
5829	6.549692689421274e-07	0.0	0.0	1.9e-07
5830	6.547046884360258e-07	0.0	0.0	1.9e-07
5831	6.544369404107412e-07	1.0	2.9667956233830965e-06	1.9e-07
5832	6.541660091656347e-07	0.0	0.0	1.9e-07
5833	6.538918808204921e-07	0.0	0.0	1.9e-07
5834	6.53614544861233e-07	0.0	0.0	1.9e-07
5835	6.53333992640715e-07	0.0	0.0	1.9e-07
5836	6.530502178564615e-07	0.0	0.0	1.9e-07
5837	6.527632171798571e-07	0.0	0.0	1.9e-07
5838	6.524729898194023e-07	0.0	0.0	1.9e-07
5839	6.52179537083167e-07	0.0	0.0	1.9e-07
5840	6.518828630049475e-07	0.0	0.0	1.9e-07
5841	6.515829745120422e-07	0.0	0.0	1.9e-07
5842	6.512798809848573e-07	0.0	0.0	1.9e-07
5843	6.509735941200607e-07	0.0	0.0	1.9e-07
5844	6.506641283990362e-07	0.0	0.0	1.9e-07
5845	6.503515012507951e-07	0.0	0.0	1.9e-07
5846	6.50035732304886e-07	0.0	0.0	1.9e-07
5847	6.497168444612628e-07	0.0	0.0	1.9e-07
5848	6.493948623844215e-07	0.0	0.0	1.9e-07
5849	6.490698140244664e-07	0.0	0.0	1.9e-07
5850	6.48741730016294e-07	0.0	0.0	1.9e-07
5851	6.484106435322428e-07	0.0	0.0	1.9e-07
5852	6.48076590286094e-07	0.0	0.0	1.9e-07
5853	6.477396091373635e-07	1.0	2.9667956233830965e-06	1.9e-07
5854	6.473997410343327e-07	0.0	0.0	1.9e-07
5855	6.470570302196403e-07	0.0	0.0	1.9e-07
5856	6.467115230206188e-07	0.0	0.0	1.9e-07
5857	6.463632688984446e-07	0.0	0.0	1.9e-07
5858	6.460123196898314e-07	0.0	0.0	1.9e-07
5859	6.456587303498579e-07	0.0	0.0	1.9e-07
5860	6.453025577397965e-07	0.0	0.0	1.9e-07
5861	6.449438618183409e-07	1.0	2.9667956233830965e-06	1.9e-07
5862	6.445827053274225e-07	1.0	2.9667956233830965e-06	1.9e-07
5863	6.442191533264027e-07	0.0	0.0	1.9e-07
5864	6.438532736257856e-07	0.0	0.0	1.9e-07
5865	6.434851364689668e-07	0.0	0.0	1.9e-07
5866	6.43114814661968e-07	0.0	0.0	1.9e-07
5867	6.427423838499166e-07	0.0	0.0	1.9e-07
5868	6.423679218950523e-07	0.0	0.0	1.9e-07
5869	6.419915088504828e-07	0.0	0.0	1.9e-07
5870	6.416132281292796e-07	0.0	0.0	1.9e-07
5871	6.412331643820194e-07	0.0	0.0	1.9e-07
5872	6.40851406004801e-07	0.0	0.0	1.9e-07
5873	6.404680425677005e-07	0.0	0.0	1.9e-07
5874	6.400831665702603e-07	0.0	0.0	1.9e-07
5875	6.396968729574679e-07	0.0	0.0	1.9e-07
5876	6.393092580365379e-07	0.0	0.0	1.9e-07
5877	6.389204212247963e-07	0.0	0.0	1.9e-07
5878	6.38530464112161e-07	0.0	0.0	1.9e-07
5879	6.381394896729734e-07	0.0	0.0	1.9e-07
5880	6.377476035581593e-07	0.0	0.0	1.9e-07
5881	6.373549133043623e-07	0.0	0.0	1.9e-07
5882	6.3696152843048e-07	1.0	2.9667956233830965e-06	1.9e-07
5883	6.36567560386829e-07	0.0	0.0	1.9e-07
5884	6.361731223526363e-07	0.0	0.0	1.9e-07
5885	6.357783291812871e-07	0.0	0.0	1.9e-07
5886	6.353832982303369e-07	0.0	0.0	1.9e-07
5887	6.349881478224712e-07	0.0	0.0	1.9e-07
5888	6.34592998220269e-07	0.0	0.0	1.9e-07
5889	6.341979711207454e-07	0.0	0.0	1.9e-07
5890	6.338031898862078e-07	0.0	0.0	1.9e-07
5891	6.334087791831355e-07	0.0	0.0	1.9e-07
5892	6.33014865210953e-07	0.0	0.0	1.9e-07
5893	6.326215753369544e-07	0.0	0.0	1.9e-07
5894	6.322290380275231e-07	0.0	0.0	1.9e-07
5895	6.318373832179848e-07	0.0	0.0	1.9e-07
5896	6.314467422388065e-07	0.0	0.0	1.9e-07
5897	6.310572465649797e-07	0.0	0.0	1.9e-07
5898	6.306690290645828e-07	0.0	0.0	1.9e-07
5899	6.302822237747857e-07	0.0	0.0	1.9e-07
5900	6.298969650884117e-07	0.0	0.0	1.9e-07
5901	6.295133882643984e-07	0.0	0.0	1.9e-07
5902	6.291316292000367e-07	0.0	0.0	1.9e-07
5903	6.287518243500266e-07	1.0	2.9667956233830965e-06	1.9e-07
5904	6.28374110792207e-07	0.0	0.0	1.9e-07
5905	6.279986255588035e-07	0.0	0.0	1.9e-07
5906	6.276255064320497e-07	0.0	0.0	1.9e-07
5907	6.272548911290485e-07	0.0	0.0	1.9e-07
5908	6.268869176558163e-07	0.0	0.0	1.9e-07
5909	6.265217239311144e-07	0.0	0.0	1.9e-07
5910	6.261594482840067e-07	0.0	0.0	1.9e-07
5911	6.258002282021954e-07	2.0	5.933591246766193e-06	1.9e-07
5912	6.254442015587014e-07	0.0	0.0	1.9e-07
5913	6.250915056524223e-07	0.0	0.0	1.9e-07
5914	6.247422775574141e-07	0.0	0.0	1.9e-07
5915	6.243966536028443e-07	0.0	0.0	1.9e-07
5916	6.240547701580659e-07	1.0	2.9667956233830965e-06	1.9e-07
5917	6.237167619493726e-07	1.0	2.9667956233830965e-06	1.9e-07
5918	6.233827641546492e-07	0.0	0.0	1.9e-07
5919	6.230529105738159e-07	0.0	0.0	1.9e-07
5920	6.227273341271429e-07	0.0	0.0	1.9e-07
5921	6.224061666266133e-07	0.0	0.0	1.9e-07
5922	6.220895391267032e-07	0.0	0.0	1.9e-07
5923	6.217775812633074e-07	0.0	0.0	1.9e-07
5924	6.214704220408248e-07	1.0	2.9667956233830965e-06	1.9e-07
5925	6.211681883037546e-07	0.0	0.0	1.9e-07
5926	6.208710059606407e-07	0.0	0.0	1.9e-07
5927	6.205789997592484e-07	0.0	0.0	1.9e-07
5928	6.202922924876411e-07	0.0	0.0	1.9e-07
5929	6.200110053309053e-07	0.0	0.0	1.9e-07
5930	6.1973525808628e-07	0.0	0.0	1.9e-07
5931	6.194651685109808e-07	0.0	0.0	1.9e-07
5932	6.192008525402894e-07	0.0	0.0	1.9e-07
5933	6.189424246489525e-07	0.0	0.0	1.9e-07
5934	6.186899967735746e-07	0.0	0.0	1.9e-07
5935	6.184436789671164e-07	0.0	0.0	1.9e-07
5936	6.18203579620486e-07	0.0	0.0	1.9e-07
5937	6.179698042479183e-07	0.0	0.0	1.9e-07
5938	6.177424567214903e-07	0.0	0.0	1.9e-07
5939	6.175216383471493e-07	0.0	0.0	1.9e-07
5940	6.17307447952683e-07	1.0	2.9667956233830965e-06	1.9e-07
5941	6.170999826935251e-07	0.0	0.0	1.9e-07
5942	6.168993361320279e-07	0.0	0.0	1.9e-07
5943	6.167056003418496e-07	0.0	0.0	1.9e-07
5944	6.165188641345345e-07	0.0	0.0	1.9e-07
5945	6.163392145934634e-07	0.0	0.0	1.9e-07
5946	6.161667351626998e-07	0.0	0.0	1.9e-07
5947	6.160015071848901e-07	0.0	0.0	1.9e-07
5948	6.158436090002444e-07	0.0	0.0	1.9e-07
5949	6.156931166264755e-07	0.0	0.0	1.9e-07
5950	6.155501027212633e-07	1.0	2.9667956233830965e-06	1.9e-07
5951	6.15414637552477e-07	0.0	0.0	1.9e-07
5952	6.152867886833611e-07	0.0	0.0	1.9e-07
5953	6.151666200842883e-07	0.0	0.0	1.9e-07
5954	6.150541931120388e-07	1.0	2.9667956233830965e-06	1.9e-07
5955	6.149495666305051e-07	0.0	0.0	1.9e-07
5956	6.148527962744332e-07	1.0	2.9667956233830965e-06	1.9e-07
5957	6.147639344337573e-07	1.0	2.9667956233830965e-06	1.9e-07
5958	6.146830309535206e-07	0.0	0.0	1.9e-07
5959	6.146101324070766e-07	0.0	0.0	1.9e-07
5960	6.145452825151961e-07	0.0	0.0	1.9e-07
5961	6.144885218533395e-07	1.0	2.9667956233830965e-06	1.9e-07
5962	6.14439887989993e-07	0.0	0.0	1.9e-07
5963	6.143994159133519e-07	0.0	0.0	1.9e-07
5964	6.143671367448052e-07	1.0	2.9667956233830965e-06	1.9e-07
5965	6.143430793138411e-07	0.0	0.0	1.9e-07
5966	6.143272693062268e-07	0.0	0.0	1.9e-07
5967	6.143197292701902e-07	0.0	0.0	1.9e-07
5968	6.143204786262507e-07	0.0	0.0	1.9e-07
5969	6.143295341081441e-07	0.0	0.0	1.9e-07
5970	6.143469096334588e-07	0.0	0.0	1.9e-07
5971	6.143726154619356e-07	0.0	0.0	1.9e-07
5972	6.144066595001219e-07	0.0	0.0	1.9e-07
5973	6.144490468930798e-07	1.0	2.9667956233830965e-06	1.9e-07
5974	6.144997793304687e-07	0.0	0.0	1.9e-07
5975	6.145588559292315e-07	0.0	0.0	1.9e-07
5976	6.14626272973211e-07	0.0	0.0	1.9e-07
5977	6.14702024369432e-07	1.0	2.9667956233830965e-06	1.9e-07
5978	6.147860999607145e-07	0.0	0.0	1.9e-07
5979	6.148784885610811e-07	0.0	0.0	1.9e-07
5980	6.149791748393776e-07	0.0	0.0	1.9e-07
5981	6.150881413573315e-07	0.0	0.0	1.9e-07
5982	6.152053678881929e-07	0.0	0.0	1.9e-07
5983	6.153308321696737e-07	0.0	0.0	1.9e-07
5984	6.154645083658458e-07	1.0	2.9667956233830965e-06	1.9e-07
5985	6.156063689678076e-07	1.0	2.9667956233830965e-06	1.9e-07
5986	6.157563835442881e-07	0.0	0.0	1.9e-07
5987	6.159145190689555e-07	0.0	0.0	1.9e-07
5988	6.160807406778935e-07	0.0	0.0	1.9e-07
5989	6.162550104223442e-07	0.0	0.0	1.9e-07
5990	6.164372887458427e-07	0.0	0.0	1.9e-07
5991	6.166275329492668e-07	0.0	0.0	1.9e-07
5992	6.168256988134592e-07	0.0	0.0	1.9e-07
5993	6.170317396398119e-07	0.0	0.0	1.9e-07
5994	6.172456068688085e-07	0.0	0.0	1.9e-07
5995	6.174672492635767e-07	0.0	0.0	1.9e-07
5996	6.176966138172053e-07	0.0	0.0	1.9e-07
5997	6.179336457983378e-07	0.0	0.0	1.9e-07
5998	6.181782879336931e-07	0.0	0.0	1.9e-07
5999	6.184304816042854e-07	0.0	0.0	1.9e-07
6000	6.186901657396294e-07	0.0	0.0	1.9e-07
6001	6.189572780134428e-07	1.0	2.9667956233830965e-06	1.9e-07
6002	6.19231753737493e-07	0.0	0.0	1.9e-07
6003	6.195135269130003e-07	1.0	2.9667956233830965e-06	1.9e-07
6004	6.198025295547089e-07	1.0	2.9667956233830965e-06	1.9e-07
6005	6.200986921662144e-07	0.0	0.0	1.9e-07
6006	6.204019436382485e-07	0.0	0.0	1.9e-07
6007	6.207122111467475e-07	0.0	0.0	1.9e-07
6008	6.210294207712995e-07	1.0	2.9667956233830965e-06	1.9e-07
6009	6.213534963799042e-07	0.0	0.0	1.9e-07
6010	6.216843608247118e-07	0.0	0.0	1.9e-07
6011	6.220219356912092e-07	0.0	0.0	1.9e-07
6012	6.223661407576554e-07	0.0	0.0	1.9e-07
6013	6.227168947552232e-07	0.0	0.0	1.9e-07
6014	6.230741149684759e-07	0.0	0.0	1.9e-07
6015	6.234377175608424e-07	0.0	0.0	1.9e-07
6016	6.23807617317187e-07	0.0	0.0	1.9e-07
6017	6.241837278207427e-07	0.0	0.0	1.9e-07
6018	6.245659619208463e-07	1.0	2.9667956233830965e-06	1.9e-07
6019	6.249542301627478e-07	0.0	0.0	1.9e-07
6020	6.253484434337706e-07	0.0	0.0	1.9e-07
6021	6.25748510372268e-07	1.0	2.9667956233830965e-06	1.9e-07
6022	6.261543394309264e-07	0.0	0.0	1.9e-07
6023	6.265658371532895e-07	0.0	0.0	1.9e-07
6024	6.269829098001529e-07	0.0	0.0	1.9e-07
6025	6.274054622049614e-07	0.0	0.0	1.9e-07
6026	6.278333983777765e-07	0.0	0.0	1.9e-07
6027	6.282666216716722e-07	0.0	0.0	1.9e-07
6028	6.287050337759006e-07	0.0	0.0	1.9e-07
6029	6.291485359032063e-07	0.0	0.0	1.9e-07
6030	6.295970286591082e-07	1.0	2.9667956233830965e-06	1.9e-07
6031	6.300504111774783e-07	2.0	5.933591246766193e-06	1.9e-07
6032	6.305085821583091e-07	1.0	2.9667956233830965e-06	1.9e-07
6033	6.309714390000422e-07	0.0	0.0	1.9e-07
6034	6.314388786900726e-07	0.0	0.0	1.9e-07
6035	6.319107970803612e-07	0.0	0.0	1.9e-07
6036	6.323870893359937e-07	0.0	0.0	1.9e-07
6037	6.328676496481748e-07	0.0	0.0	1.9e-07
6038	6.333523715350019e-07	0.0	0.0	1.9e-07
6039	6.33841147255911e-07	0.0	0.0	1.9e-07
6040	6.343338692927632e-07	0.0	0.0	1.9e-07
6041	6.348304279902637e-07	0.0	0.0	1.9e-07
6042	6.353307140696913e-07	0.0	0.0	1.9e-07
6043	6.358346164136774e-07	1.0	2.9667956233830965e-06	1.9e-07
6044	6.363420238416247e-07	0.0	0.0	1.9e-07
6045	6.368528240748432e-07	1.0	2.9667956233830965e-06	1.9e-07
6046	6.373669043292324e-07	0.0	0.0	1.9e-07
6047	6.37884149979278e-07	0.0	0.0	1.9e-07
6048	6.38404446930521e-07	0.0	0.0	1.9e-07
6049	6.38927679690734e-07	0.0	0.0	1.9e-07
6050	6.394537319611148e-07	0.0	0.0	1.9e-07
6051	6.399824863363391e-07	0.0	0.0	1.9e-07
6052	6.405138251968402e-07	0.0	0.0	1.9e-07
6053	6.410476296641284e-07	0.0	0.0	1.9e-07
6054	6.415837803450224e-07	0.0	0.0	1.9e-07
6055	6.421221564334248e-07	0.0	0.0	1.9e-07
6056	6.426626372032946e-07	0.0	0.0	1.9e-07
6057	6.432051003643064e-07	0.0	0.0	1.9e-07
6058	6.43749423106845e-07	0.0	0.0	1.9e-07
6059	6.442954816536185e-07	0.0	0.0	1.9e-07
6060	6.448431517098167e-07	1.0	2.9667956233830965e-06	1.9e-07
6061	6.453923078647137e-07	0.0	0.0	1.9e-07
6062	6.459428237423979e-07	0.0	0.0	1.9e-07
6063	6.464945729074753e-07	0.0	0.0	1.9e-07
6064	6.47047427214713e-07	0.0	0.0	1.9e-07
6065	6.476012580165746e-07	0.0	0.0	1.9e-07
6066	6.481559360184461e-07	0.0	0.0	1.9e-07
6067	6.487113311361456e-07	1.0	2.9667956233830965e-06	1.9e-07
6068	6.492673125042108e-07	0.0	0.0	1.9e-07
6069	6.498237478798655e-07	0.0	0.0	1.9e-07
6070	6.503805054684012e-07	0.0	0.0	1.9e-07
6071	6.509374512136652e-07	1.0	2.9667956233830965e-06	1.9e-07
6072	6.514944518383787e-07	0.0	0.0	1.9e-07
6073	6.520513719820866e-07	0.0	0.0	1.9e-07
6074	6.526080767964341e-07	0.0	0.0	1.9e-07
6075	6.53164429534483e-07	0.0	0.0	1.9e-07
6076	6.537202938508409e-07	0.0	0.0	1.9e-07
6077	6.54275532152455e-07	0.0	0.0	1.9e-07
6078	6.548300063836057e-07	0.0	0.0	1.9e-07
6079	6.553835778995975e-07	0.0	0.0	1.9e-07
6080	6.55936107190786e-07	0.0	0.0	1.9e-07
6081	6.564874548274922e-07	0.0	0.0	1.9e-07
6082	6.570374805791094e-07	0.0	0.0	1.9e-07
6083	6.575860435993151e-07	0.0	0.0	1.9e-07
6084	6.581330027692682e-07	0.0	0.0	1.9e-07
6085	6.586782164306179e-07	0.0	0.0	1.9e-07
6086	6.592215427330852e-07	0.0	0.0	1.9e-07
6087	6.597628395242197e-07	0.0	0.0	1.9e-07
6088	6.60301964242346e-07	0.0	0.0	1.9e-07
6089	6.6083877411695e-07	1.0	2.9667956233830965e-06	1.9e-07
6090	6.613731266804739e-07	0.0	0.0	1.9e-07
6091	6.619048782824082e-07	0.0	0.0	1.9e-07
6092	6.62433886451783e-07	0.0	0.0	1.9e-07
6093	6.629600079530541e-07	0.0	0.0	1.9e-07
6094	6.634830999227246e-07	0.0	0.0	1.9e-07
6095	6.640030194679392e-07	0.0	0.0	1.9e-07
6096	6.645196237293934e-07	0.0	0.0	1.9e-07
6097	6.650327707197536e-07	0.0	0.0	1.9e-07
6098	6.655423179993271e-07	0.0	0.0	1.9e-07
6099	6.660481238276212e-07	0.0	0.0	1.9e-07
6100	6.66550047081025e-07	0.0	0.0	1.9e-07
6101	6.670479471714179e-07	0.0	0.0	1.9e-07
6102	6.675416834993519e-07	0.0	0.0	1.9e-07
6103	6.680311170848763e-07	0.0	0.0	1.9e-07
6104	6.685161089369904e-07	0.0	0.0	1.9e-07
6105	6.689965213781464e-07	0.0	0.0	1.9e-07
6106	6.694722173479409e-07	1.0	2.9667956233830965e-06	1.9e-07
6107	6.699430611103033e-07	0.0	0.0	1.9e-07
6108	6.70408917715339e-07	0.0	0.0	1.9e-07
6109	6.708696535530724e-07	0.0	0.0	1.9e-07
6110	6.713251361296949e-07	1.0	2.9667956233830965e-06	1.9e-07
6111	6.717752344686121e-07	0.0	0.0	1.9e-07
6112	6.722198190447763e-07	0.0	0.0	1.9e-07
6113	6.726587617195627e-07	0.0	0.0	1.9e-07
